filename,score,kept
hdr_03485.exr,0.100638,1
hdr_03486.exr,0.148253,1
hdr_03487.exr,0.064551,1
hdr_03488.exr,0.134408,1
hdr_03489.exr,0.212770,1
hdr_03490.exr,0.032369,1
hdr_03491.exr,0.576599,1
hdr_03492.exr,0.111982,1
hdr_03493.exr,0.074236,1
hdr_03494.exr,0.107621,1
hdr_03495.exr,0.302847,1
hdr_03496.exr,0.022287,1
hdr_03497.exr,0.050400,1
hdr_03498.exr,0.103067,1
hdr_03499.exr,0.731872,1
hdr_03500.exr,0.598233,1
hdr_03501.exr,0.016860,1
hdr_03502.exr,0.233138,1
hdr_03503.exr,0.051069,1
hdr_03504.exr,0.190880,1
hdr_03505.exr,0.249603,1
hdr_03506.exr,0.073090,1
hdr_03507.exr,0.149625,1
hdr_03508.exr,0.155522,1
hdr_03509.exr,0.772646,1
hdr_03510.exr,0.204242,1
hdr_03511.exr,0.277643,1
hdr_03512.exr,0.501971,1
hdr_03513.exr,0.455257,1
hdr_03514.exr,0.564811,1
hdr_03515.exr,0.163801,1
hdr_03516.exr,0.040809,1
hdr_03517.exr,0.048197,1
hdr_03518.exr,0.093866,1
hdr_03519.exr,0.116396,1
hdr_03520.exr,0.384079,1
hdr_03521.exr,0.342197,1
hdr_03522.exr,0.031491,1
hdr_03523.exr,0.062433,1
hdr_03524.exr,0.149379,1
hdr_03525.exr,0.882457,1
hdr_03526.exr,0.120666,1
hdr_03527.exr,0.066223,1
hdr_03528.exr,0.249814,1
hdr_03529.exr,0.221427,1
hdr_03530.exr,0.073161,1
hdr_03531.exr,0.149016,1
hdr_03532.exr,0.063603,1
hdr_03533.exr,0.037325,1
hdr_03534.exr,0.202777,1
hdr_03535.exr,0.089210,1
hdr_03536.exr,0.130525,1
hdr_03537.exr,0.107535,1
hdr_03538.exr,0.234080,1
hdr_03539.exr,0.122451,1
hdr_03540.exr,0.078369,1
hdr_03541.exr,0.023765,1
hdr_03542.exr,0.083950,1
hdr_03543.exr,0.097348,1
hdr_03544.exr,0.066182,1
hdr_03545.exr,0.151260,1
hdr_03546.exr,0.054368,1
hdr_03547.exr,0.352585,1
hdr_03548.exr,0.061240,1
hdr_03549.exr,0.101065,1
hdr_03550.exr,0.216945,1
hdr_03551.exr,0.266673,1
hdr_03552.exr,0.111141,1
hdr_03553.exr,0.105598,1
hdr_03554.exr,0.072634,1
hdr_03555.exr,0.045661,1
hdr_03556.exr,0.430891,1
hdr_03557.exr,0.280085,1
hdr_03558.exr,0.445083,1
hdr_03559.exr,0.146808,1
hdr_03560.exr,0.109606,1
hdr_03561.exr,0.186599,1
hdr_03562.exr,0.143407,1
hdr_03563.exr,0.105611,1
hdr_03564.exr,0.171356,1
hdr_03565.exr,0.111994,1
hdr_03566.exr,0.130285,1
hdr_03567.exr,0.194171,1
hdr_03568.exr,0.563984,1
hdr_03569.exr,0.068476,1
hdr_03570.exr,0.097515,1
hdr_03571.exr,0.309170,1
hdr_03572.exr,0.100832,1
hdr_03573.exr,0.102467,1
hdr_03574.exr,0.197602,1
hdr_03575.exr,0.072826,1
hdr_03576.exr,0.166086,1
hdr_03577.exr,0.086527,1
hdr_03578.exr,0.158198,1
hdr_03579.exr,0.075315,1
hdr_03580.exr,0.028122,1
hdr_03581.exr,0.201997,1
hdr_03582.exr,0.176144,1
hdr_03583.exr,0.069299,1
hdr_03584.exr,0.105735,1
hdr_03585.exr,0.082432,1
hdr_03586.exr,0.115165,1
hdr_03587.exr,0.083563,1
hdr_03588.exr,0.041124,1
hdr_03589.exr,0.133985,1
hdr_03590.exr,0.086001,1
hdr_03591.exr,0.098680,1
hdr_03592.exr,0.108993,1
hdr_03593.exr,0.128303,1
hdr_03594.exr,0.076922,1
hdr_03595.exr,0.249036,1
hdr_03596.exr,0.022834,1
hdr_03597.exr,0.355148,1
hdr_03598.exr,0.003686,1
hdr_03599.exr,0.135534,1
hdr_03600.exr,0.125370,1
hdr_03601.exr,0.045343,1
hdr_03602.exr,0.054547,1
hdr_03603.exr,0.039603,1
hdr_03604.exr,0.010346,1
hdr_03605.exr,0.053503,1
hdr_03606.exr,0.093420,1
hdr_03607.exr,0.078515,1
hdr_03608.exr,0.050150,1
hdr_03609.exr,0.021693,1
hdr_03610.exr,0.092368,1
hdr_03611.exr,0.030537,1
hdr_03612.exr,0.031014,1
hdr_03613.exr,0.112932,1
hdr_03614.exr,0.104034,1
hdr_03615.exr,0.087603,1
hdr_03616.exr,0.140847,1
hdr_03617.exr,0.096445,1
hdr_03618.exr,0.051344,1
hdr_03619.exr,0.036130,1
hdr_03620.exr,0.091731,1
hdr_03621.exr,0.173763,1
hdr_03622.exr,0.096187,1
hdr_03623.exr,0.178376,1
hdr_03624.exr,0.156311,1
hdr_03625.exr,0.027844,1
hdr_03626.exr,0.295042,1
hdr_03627.exr,0.030558,1
hdr_03628.exr,0.074479,1
hdr_03629.exr,0.000203,1
hdr_03630.exr,0.044681,1
hdr_03631.exr,0.036771,1
hdr_03632.exr,0.057095,1
hdr_03633.exr,0.105081,1
hdr_03634.exr,0.085417,1
hdr_03635.exr,0.136835,1
hdr_03636.exr,0.097616,1
hdr_03637.exr,0.110533,1
hdr_03638.exr,0.094814,1
hdr_03639.exr,0.159584,1
hdr_03640.exr,0.106734,1
hdr_03641.exr,0.041566,1
hdr_03642.exr,0.071818,1
hdr_03643.exr,0.058457,1
hdr_03644.exr,-0.006387,1
hdr_03645.exr,0.048258,1
hdr_03646.exr,0.021841,1
hdr_03647.exr,0.030352,1
hdr_03648.exr,0.167665,1
hdr_03649.exr,0.137218,1
hdr_03650.exr,0.190322,1
hdr_03651.exr,0.155235,1
hdr_03652.exr,0.124455,1
hdr_03653.exr,0.072240,1
hdr_03654.exr,0.184347,1
hdr_03655.exr,0.277497,1
hdr_03656.exr,0.080189,1
hdr_03657.exr,0.046122,1
hdr_03658.exr,0.183681,1
hdr_03659.exr,0.136302,1
hdr_03660.exr,0.183978,1
hdr_03661.exr,0.158488,1
hdr_03662.exr,0.082551,1
hdr_03663.exr,0.090196,1
hdr_03664.exr,0.059213,1
hdr_03665.exr,0.096205,1
hdr_03666.exr,0.049122,1
hdr_03667.exr,0.089329,1
hdr_03668.exr,0.031831,1
hdr_03669.exr,0.079772,1
hdr_03670.exr,0.045905,1
hdr_03671.exr,-0.003040,1
hdr_03672.exr,0.020216,1
hdr_03673.exr,0.048545,1
hdr_03674.exr,0.033451,1
hdr_03675.exr,0.025683,1
hdr_03676.exr,0.036086,1
hdr_03677.exr,0.073571,1
hdr_03678.exr,0.095342,1
hdr_03679.exr,0.212738,1
hdr_03680.exr,0.184864,1
hdr_03681.exr,0.031372,1
hdr_03682.exr,0.084236,1
hdr_03683.exr,0.114614,1
hdr_03684.exr,0.206135,1
hdr_03685.exr,0.350423,1
hdr_03686.exr,0.160854,1
hdr_03687.exr,0.106356,1
hdr_03688.exr,0.091450,1
hdr_03689.exr,0.089161,1
hdr_03690.exr,0.047741,1
hdr_03691.exr,0.034539,1
hdr_03692.exr,0.059117,1
hdr_03693.exr,0.204769,1
hdr_03694.exr,0.083226,1
hdr_03695.exr,0.095589,1
hdr_03696.exr,0.173877,1
hdr_03697.exr,0.061268,1
hdr_03698.exr,0.051272,1
hdr_03699.exr,0.019672,1
hdr_03700.exr,0.066227,1
hdr_03701.exr,0.078171,1
hdr_03702.exr,0.123628,1
hdr_03703.exr,0.183183,1
hdr_03704.exr,0.063077,1
hdr_03705.exr,0.258780,1
hdr_03706.exr,0.207614,1
hdr_03707.exr,0.272857,1
hdr_03708.exr,0.286989,1
hdr_03709.exr,0.038220,1
hdr_03710.exr,0.049614,1
hdr_03711.exr,0.069597,1
hdr_03712.exr,0.219291,1
hdr_03713.exr,0.109964,1
hdr_03714.exr,0.144668,1
hdr_03715.exr,0.037763,1
hdr_03716.exr,0.074955,1
hdr_03717.exr,0.115372,1
hdr_03718.exr,0.318611,1
hdr_03719.exr,0.321095,1
hdr_03720.exr,0.337266,1
hdr_03721.exr,0.401829,1
hdr_03722.exr,0.324122,1
hdr_03723.exr,0.255203,1
hdr_03724.exr,0.280983,1
hdr_03725.exr,0.072440,1
hdr_03726.exr,0.033147,1
hdr_03727.exr,0.042054,1
hdr_03728.exr,0.022237,1
hdr_03729.exr,0.019368,1
hdr_03730.exr,0.118345,1
hdr_03731.exr,0.026741,1
hdr_03732.exr,0.082714,1
hdr_03733.exr,0.089064,1
hdr_03734.exr,0.088264,1
hdr_03735.exr,0.111849,1
hdr_03736.exr,0.130007,1
hdr_03737.exr,0.141501,1
hdr_03738.exr,0.049775,1
hdr_03739.exr,0.078723,1
hdr_03740.exr,0.121420,1
hdr_03741.exr,0.250148,1
hdr_03742.exr,0.120160,1
hdr_03743.exr,0.085954,1
hdr_03744.exr,0.081595,1
hdr_03745.exr,0.039386,1
hdr_03746.exr,0.502571,1
hdr_03747.exr,0.276234,1
hdr_03748.exr,0.115879,1
hdr_03749.exr,0.267825,1
hdr_03750.exr,0.077191,1
hdr_03751.exr,0.090845,1
hdr_03752.exr,0.098090,1
hdr_03753.exr,0.071862,1
hdr_03754.exr,0.091100,1
hdr_03755.exr,0.139866,1
hdr_03756.exr,0.047825,1
hdr_03757.exr,0.067279,1
hdr_03758.exr,0.064672,1
hdr_03759.exr,0.069281,1
hdr_03760.exr,0.078377,1
hdr_03761.exr,0.224058,1
hdr_03762.exr,0.591858,1
hdr_03763.exr,0.299510,1
hdr_03764.exr,0.261233,1
hdr_03765.exr,0.296626,1
hdr_03766.exr,0.301474,1
hdr_03767.exr,0.190521,1
hdr_03768.exr,0.151766,1
hdr_03769.exr,0.082724,1
hdr_03770.exr,0.096487,1
hdr_03771.exr,0.101783,1
hdr_03772.exr,0.573672,1
hdr_03773.exr,0.308776,1
hdr_03774.exr,0.049826,1
hdr_03775.exr,0.050435,1
hdr_03776.exr,0.263842,1
hdr_03777.exr,0.038909,1
hdr_03778.exr,0.073498,1
hdr_03779.exr,0.050704,1
hdr_03780.exr,0.146786,1
hdr_03781.exr,0.129320,1
hdr_03782.exr,0.225692,1
hdr_03783.exr,0.110062,1
hdr_03784.exr,0.041368,1
hdr_03785.exr,0.053668,1
hdr_03786.exr,0.058385,1
hdr_03787.exr,0.336099,1
hdr_03788.exr,0.068086,1
hdr_03789.exr,0.173250,1
hdr_03790.exr,0.199799,1
hdr_03791.exr,0.163921,1
hdr_03792.exr,0.246782,1
hdr_03793.exr,0.126874,1
hdr_03794.exr,0.070031,1
hdr_03795.exr,0.182844,1
hdr_03796.exr,0.094907,1
hdr_03797.exr,0.034121,1
hdr_03798.exr,0.178671,1
hdr_03799.exr,0.031668,1
hdr_03800.exr,0.081719,1
hdr_03801.exr,-0.035798,1
hdr_03802.exr,0.071889,1
hdr_03803.exr,0.058152,1
hdr_03804.exr,0.025748,1
hdr_03805.exr,0.541551,1
hdr_03806.exr,0.582221,1
hdr_03807.exr,0.322997,1
hdr_03808.exr,0.093415,1
hdr_03809.exr,0.306608,1
hdr_03810.exr,0.308293,1
hdr_03811.exr,0.102625,1
hdr_03812.exr,0.024293,1
hdr_03813.exr,0.043899,1
hdr_03814.exr,0.095746,1
hdr_03815.exr,0.109672,1
hdr_03816.exr,0.039096,1
hdr_03817.exr,0.093443,1
hdr_03818.exr,0.178920,1
hdr_03819.exr,0.066962,1
hdr_03820.exr,0.091782,1
hdr_03821.exr,0.114198,1
hdr_03822.exr,0.051545,1
hdr_03823.exr,0.074797,1
hdr_03824.exr,0.113671,1
hdr_03825.exr,0.218441,1
hdr_03826.exr,0.092088,1
hdr_03827.exr,0.097976,1
hdr_03828.exr,0.124297,1
hdr_03829.exr,0.066838,1
hdr_03830.exr,0.115525,1
hdr_03831.exr,0.118612,1
hdr_03832.exr,0.160165,1
hdr_03833.exr,0.043846,1
hdr_03834.exr,0.005469,1
hdr_03835.exr,0.020870,1
hdr_03836.exr,0.078351,1
hdr_03837.exr,0.085428,1
hdr_03838.exr,0.064404,1
hdr_03839.exr,0.064584,1
hdr_03840.exr,0.094067,1
hdr_03841.exr,0.038627,1
hdr_03842.exr,0.018084,1
hdr_03843.exr,0.041466,1
hdr_03844.exr,0.034274,1
hdr_03845.exr,0.093393,1
hdr_03846.exr,0.015423,1
hdr_03847.exr,0.120454,1
hdr_03848.exr,0.022245,1
hdr_03849.exr,0.100469,1
hdr_03850.exr,0.096072,1
hdr_03851.exr,0.117013,1
hdr_03852.exr,0.150224,1
hdr_03853.exr,0.057612,1
hdr_03854.exr,0.076042,1
hdr_03855.exr,0.269263,1
hdr_03856.exr,0.200199,1
hdr_03857.exr,0.174713,1
hdr_03858.exr,0.551783,1
hdr_03859.exr,0.093230,1
hdr_03860.exr,0.123132,1
hdr_03861.exr,0.098377,1
hdr_03862.exr,0.263629,1
hdr_03863.exr,0.081892,1
hdr_03864.exr,0.050781,1
hdr_03865.exr,0.318904,1
hdr_03866.exr,0.061551,1
hdr_03867.exr,0.140551,1
hdr_03868.exr,0.129582,1
hdr_03869.exr,0.215056,1
hdr_03870.exr,0.084352,1
hdr_03871.exr,0.147808,1
hdr_03872.exr,0.062654,1
hdr_03873.exr,0.038602,1
hdr_03874.exr,0.105141,1
hdr_03875.exr,0.038004,1
hdr_03876.exr,0.104101,1
hdr_03877.exr,0.060991,1
hdr_03878.exr,0.138540,1
hdr_03879.exr,0.309539,1
hdr_03880.exr,0.602858,1
hdr_03881.exr,0.119669,1
hdr_03882.exr,0.103272,1
hdr_03883.exr,0.066680,1
hdr_03884.exr,0.086329,1
hdr_03885.exr,0.435200,1
hdr_03886.exr,0.053314,1
hdr_03887.exr,0.083038,1
hdr_03888.exr,0.097440,1
hdr_03889.exr,0.069511,1
hdr_03890.exr,0.181387,1
hdr_03891.exr,0.194032,1
hdr_03892.exr,0.103855,1
hdr_03893.exr,0.048820,1
hdr_03894.exr,0.073952,1
hdr_03895.exr,0.054705,1
hdr_03896.exr,0.141879,1
hdr_03897.exr,0.093240,1
hdr_03898.exr,0.120112,1
hdr_03899.exr,0.068804,1
hdr_03900.exr,0.018967,1
hdr_03901.exr,0.095458,1
hdr_03902.exr,0.036942,1
hdr_03903.exr,0.114907,1
hdr_03904.exr,0.041820,1
hdr_03905.exr,0.184564,1
hdr_03906.exr,0.091279,1
hdr_03907.exr,0.061246,1
hdr_03908.exr,0.034081,1
hdr_03909.exr,0.012690,1
hdr_03910.exr,0.063339,1
hdr_03911.exr,0.025792,1
hdr_03912.exr,0.054608,1
hdr_03913.exr,0.111675,1
hdr_03914.exr,0.354801,1
hdr_03915.exr,0.017736,1
hdr_03916.exr,0.085200,1
hdr_03917.exr,0.075280,1
hdr_03918.exr,0.129538,1
hdr_03919.exr,0.331958,1
hdr_03920.exr,0.286123,1
hdr_03921.exr,0.204643,1
hdr_03922.exr,0.189104,1
hdr_03923.exr,0.075289,1
hdr_03924.exr,0.064513,1
hdr_03925.exr,0.090876,1
hdr_03926.exr,0.109278,1
hdr_03927.exr,0.023755,1
hdr_03928.exr,0.000534,1
hdr_03929.exr,0.047740,1
hdr_03930.exr,-0.005700,1
hdr_03931.exr,0.092775,1
hdr_03932.exr,0.158321,1
hdr_03933.exr,0.030841,1
hdr_03934.exr,-0.022269,1
hdr_03935.exr,0.027811,1
hdr_03936.exr,0.068915,1
hdr_03937.exr,0.031338,1
hdr_03938.exr,0.024860,1
hdr_03939.exr,0.051593,1
hdr_03940.exr,0.203848,1
hdr_03941.exr,0.038292,1
hdr_03942.exr,0.063178,1
hdr_03943.exr,0.116407,1
hdr_03944.exr,0.088607,1
hdr_03945.exr,0.031428,1
hdr_03946.exr,0.089242,1
hdr_03947.exr,0.107469,1
hdr_03948.exr,0.029986,1
hdr_03949.exr,0.060317,1
hdr_03950.exr,0.061367,1
hdr_03951.exr,0.075010,1
hdr_03952.exr,0.055683,1
hdr_03953.exr,0.100641,1
hdr_03954.exr,0.071608,1
hdr_03955.exr,0.083936,1
hdr_03956.exr,0.320986,1
hdr_03957.exr,0.149888,1
hdr_03958.exr,0.008338,1
hdr_03959.exr,0.038603,1
hdr_03960.exr,0.051566,1
hdr_03961.exr,0.216073,1
hdr_03962.exr,0.300782,1
hdr_03963.exr,0.040589,1
hdr_03964.exr,0.127417,1
hdr_03965.exr,0.359559,1
hdr_03966.exr,0.267560,1
hdr_03967.exr,0.109347,1
hdr_03968.exr,0.473478,1
hdr_03969.exr,0.143649,1
hdr_03970.exr,0.161302,1
hdr_03971.exr,0.000310,1
hdr_03972.exr,0.085771,1
hdr_03973.exr,0.203632,1
hdr_03974.exr,0.069102,1
hdr_03975.exr,0.055496,1
hdr_03976.exr,0.080441,1
hdr_03977.exr,0.054315,1
hdr_03978.exr,0.053890,1
hdr_03979.exr,0.152053,1
hdr_03980.exr,0.099746,1
hdr_03981.exr,0.184828,1
hdr_03982.exr,0.127898,1
hdr_03983.exr,0.052937,1
hdr_03984.exr,0.051729,1
hdr_03985.exr,0.011181,1
hdr_03986.exr,0.060913,1
hdr_03987.exr,0.001020,1
hdr_03988.exr,0.026597,1
hdr_03989.exr,0.045339,1
hdr_03990.exr,0.108954,1
hdr_03991.exr,0.151188,1
hdr_03992.exr,0.006328,1
hdr_03993.exr,0.114529,1
hdr_03994.exr,0.095266,1
hdr_03995.exr,0.121775,1
hdr_03996.exr,0.053825,1
hdr_03997.exr,0.045972,1
hdr_03998.exr,0.055009,1
hdr_03999.exr,0.128464,1
hdr_04000.exr,0.087900,1
hdr_04001.exr,0.025995,1
hdr_04002.exr,-0.003553,1
hdr_04003.exr,0.057387,1
hdr_04004.exr,0.038084,1
hdr_04005.exr,0.056528,1
hdr_04006.exr,0.068553,1
hdr_04007.exr,0.057406,1
hdr_04008.exr,0.039488,1
hdr_04009.exr,0.121778,1
hdr_04010.exr,0.115092,1
hdr_04011.exr,0.009463,1
hdr_04012.exr,0.044711,1
hdr_04013.exr,0.131313,1
hdr_04014.exr,0.052055,1
hdr_04015.exr,0.034033,1
hdr_04016.exr,-0.001737,1
hdr_04017.exr,0.039377,1
hdr_04018.exr,0.078708,1
hdr_04019.exr,0.139772,1
hdr_04020.exr,0.062694,1
hdr_04021.exr,0.047863,1
hdr_04022.exr,0.024745,1
hdr_04023.exr,0.038355,1
hdr_04024.exr,0.045332,1
hdr_04025.exr,0.047634,1
hdr_04026.exr,0.124744,1
hdr_04027.exr,0.038923,1
hdr_04028.exr,0.140385,1
hdr_04029.exr,0.070521,1
hdr_04030.exr,0.024624,1
hdr_04031.exr,0.034058,1
hdr_04032.exr,0.023496,1
hdr_04033.exr,0.092095,1
hdr_04034.exr,0.026159,1
hdr_04035.exr,0.047892,1
hdr_04036.exr,0.027705,1
hdr_04037.exr,0.441384,1
hdr_04038.exr,0.140379,1
hdr_04039.exr,0.301795,1
hdr_04040.exr,0.157988,1
hdr_04041.exr,0.119283,1
hdr_04042.exr,0.283918,1
hdr_04043.exr,0.166053,1
hdr_04044.exr,0.350014,1
hdr_04045.exr,0.316151,1
hdr_04046.exr,0.187257,1
hdr_04047.exr,0.321147,1
hdr_04048.exr,0.362622,1
hdr_04049.exr,0.067674,1
hdr_04050.exr,0.043696,1
hdr_04051.exr,0.033940,1
hdr_04052.exr,0.135875,1
hdr_04053.exr,0.048035,1
hdr_04054.exr,0.009166,1
hdr_04055.exr,0.087581,1
hdr_04056.exr,0.110648,1
hdr_04057.exr,0.088812,1
hdr_04058.exr,0.114960,1
hdr_04059.exr,0.126952,1
hdr_04060.exr,0.004993,1
hdr_04061.exr,0.072985,1
hdr_04062.exr,0.031141,1
hdr_04063.exr,0.048883,1
hdr_04064.exr,0.014175,1
hdr_04065.exr,0.077386,1
hdr_04066.exr,0.052891,1
hdr_04067.exr,0.054430,1
hdr_04068.exr,0.020873,1
hdr_04069.exr,0.051477,1
hdr_04070.exr,0.088557,1
hdr_04071.exr,0.068742,1
hdr_04072.exr,0.054672,1
hdr_04073.exr,0.033188,1
hdr_04074.exr,0.091913,1
hdr_04075.exr,0.053843,1
hdr_04076.exr,0.121974,1
hdr_04077.exr,0.270760,1
hdr_04078.exr,0.105321,1
hdr_04079.exr,0.142714,1
hdr_04080.exr,0.242497,1
hdr_04081.exr,0.061577,1
hdr_04082.exr,0.033029,1
hdr_04083.exr,0.140570,1
hdr_04084.exr,0.136470,1
hdr_04085.exr,0.043987,1
hdr_04086.exr,0.067923,1
hdr_04087.exr,0.066075,1
hdr_04088.exr,0.089302,1
hdr_04089.exr,0.067112,1
hdr_04090.exr,0.040130,1
hdr_04091.exr,0.038979,1
hdr_04092.exr,0.011927,1
hdr_04093.exr,0.109669,1
hdr_04094.exr,0.083573,1
hdr_04095.exr,0.061315,1
hdr_04096.exr,0.038863,1
hdr_04097.exr,0.144037,1
hdr_04098.exr,0.015753,1
hdr_04099.exr,0.025479,1
hdr_04100.exr,0.088435,1
hdr_04101.exr,0.741636,1
hdr_04102.exr,0.209182,1
hdr_04103.exr,0.031595,1
hdr_04104.exr,0.101525,1
hdr_04105.exr,0.040910,1
hdr_04106.exr,0.063444,1
hdr_04107.exr,0.242868,1
hdr_04108.exr,0.159549,1
hdr_04109.exr,0.222570,1
hdr_04110.exr,0.254508,1
hdr_04111.exr,0.079493,1
hdr_04112.exr,0.064993,1
hdr_04113.exr,0.074511,1
hdr_04114.exr,-0.008045,1
hdr_04115.exr,0.071435,1
hdr_04116.exr,0.179047,1
hdr_04117.exr,0.443037,1
hdr_04118.exr,0.357244,1
hdr_04119.exr,0.013837,1
hdr_04120.exr,-0.018327,1
hdr_04121.exr,0.027789,1
hdr_04122.exr,0.089514,1
hdr_04123.exr,0.063938,1
hdr_04124.exr,0.054294,1
hdr_04125.exr,0.276973,1
hdr_04126.exr,0.082652,1
hdr_04127.exr,0.032040,1
hdr_04128.exr,0.109912,1
hdr_04129.exr,0.071430,1
hdr_04130.exr,0.026250,1
hdr_04131.exr,0.088273,1
hdr_04132.exr,0.086052,1
hdr_04133.exr,0.104622,1
hdr_04134.exr,0.072501,1
hdr_04135.exr,0.096597,1
hdr_04136.exr,0.095668,1
hdr_04137.exr,0.113437,1
hdr_04138.exr,0.114118,1
hdr_04139.exr,0.580484,1
hdr_04140.exr,0.085647,1
hdr_04141.exr,0.085837,1
hdr_04142.exr,0.167142,1
hdr_04143.exr,0.152529,1
hdr_04144.exr,0.095936,1
hdr_04145.exr,0.046336,1
hdr_04146.exr,0.083072,1
hdr_04147.exr,0.041956,1
hdr_04148.exr,0.044222,1
hdr_04149.exr,0.035446,1
hdr_04150.exr,0.085340,1
hdr_04151.exr,0.141302,1
hdr_04152.exr,0.222055,1
hdr_04153.exr,0.209838,1
hdr_04154.exr,0.053580,1
hdr_04155.exr,0.118911,1
hdr_04156.exr,0.133814,1
hdr_04157.exr,0.120081,1
hdr_04158.exr,0.115242,1
hdr_04159.exr,0.064490,1
hdr_04160.exr,0.085668,1
hdr_04161.exr,0.080025,1
hdr_04162.exr,0.107340,1
hdr_04163.exr,0.051899,1
hdr_04164.exr,0.035811,1
hdr_04165.exr,0.083460,1
hdr_04166.exr,0.044783,1
hdr_04167.exr,0.155995,1
hdr_04168.exr,0.041779,1
hdr_04169.exr,0.064950,1
hdr_04170.exr,0.085489,1
hdr_04171.exr,-0.002852,1
hdr_04172.exr,0.051840,1
hdr_04173.exr,0.084355,1
hdr_04174.exr,0.069805,1
hdr_04175.exr,0.039333,1
hdr_04176.exr,0.035325,1
hdr_04177.exr,0.043732,1
hdr_04178.exr,0.037177,1
hdr_04179.exr,0.084953,1
hdr_04180.exr,0.228216,1
hdr_04181.exr,0.075576,1
hdr_04182.exr,0.080794,1
hdr_04183.exr,0.003196,1
hdr_04184.exr,0.038956,1
hdr_04185.exr,0.001529,1
hdr_04186.exr,0.127158,1
hdr_04187.exr,0.206202,1
hdr_04188.exr,0.020276,1
hdr_04189.exr,0.059443,1
hdr_04190.exr,0.129035,1
hdr_04191.exr,0.176081,1
hdr_04192.exr,0.111141,1
hdr_04193.exr,0.049845,1
hdr_04194.exr,0.089716,1
hdr_04195.exr,0.059881,1
hdr_04196.exr,0.100253,1
hdr_04197.exr,0.065017,1
hdr_04198.exr,0.439343,1
hdr_04199.exr,0.461206,1
hdr_04200.exr,0.419488,1
hdr_04201.exr,0.173114,1
hdr_04202.exr,0.029218,1
hdr_04203.exr,0.072327,1
hdr_04204.exr,0.094561,1
hdr_04205.exr,0.049143,1
hdr_04206.exr,0.036550,1
hdr_04207.exr,0.031861,1
hdr_04208.exr,0.739327,1
hdr_04209.exr,0.134555,1
hdr_04210.exr,0.093705,1
hdr_04211.exr,0.104198,1
hdr_04212.exr,0.045042,1
hdr_04213.exr,0.087567,1
hdr_04214.exr,0.064777,1
hdr_04215.exr,0.085202,1
hdr_04216.exr,0.058734,1
hdr_04217.exr,0.079081,1
hdr_04218.exr,0.932005,0
hdr_04219.exr,0.166588,1
hdr_04220.exr,0.165178,1
hdr_04221.exr,0.066607,1
hdr_04222.exr,0.124380,1
hdr_04223.exr,0.082065,1
hdr_04224.exr,0.162075,1
hdr_04225.exr,0.163556,1
hdr_04226.exr,0.143235,1
hdr_04227.exr,0.170406,1
hdr_04228.exr,0.094483,1
hdr_04229.exr,0.058905,1
hdr_04230.exr,0.081414,1
hdr_04231.exr,0.081478,1
hdr_04232.exr,0.050841,1
hdr_04233.exr,0.138106,1
hdr_04234.exr,0.191818,1
hdr_04235.exr,0.039814,1
hdr_04236.exr,0.002259,1
hdr_04237.exr,0.096014,1
hdr_04238.exr,0.056050,1
hdr_04239.exr,0.062561,1
hdr_04240.exr,0.015217,1
hdr_04241.exr,0.063877,1
hdr_04242.exr,0.106483,1
hdr_04243.exr,0.044191,1
hdr_04244.exr,0.118870,1
hdr_04245.exr,0.047222,1
hdr_04246.exr,0.013909,1
hdr_04247.exr,0.017736,1
hdr_04248.exr,0.131261,1
hdr_04249.exr,0.064249,1
hdr_04250.exr,0.045239,1
hdr_04251.exr,0.554124,1
hdr_04252.exr,0.324182,1
hdr_04253.exr,0.299595,1
hdr_04254.exr,0.130179,1
hdr_04255.exr,0.028605,1
hdr_04256.exr,0.134270,1
hdr_04257.exr,0.035961,1
hdr_04258.exr,0.094535,1
hdr_04259.exr,0.098662,1
hdr_04260.exr,0.100615,1
hdr_04261.exr,0.233108,1
hdr_04262.exr,0.029086,1
hdr_04263.exr,0.043888,1
hdr_04264.exr,0.013179,1
hdr_04265.exr,0.136728,1
hdr_04266.exr,0.096629,1
hdr_04267.exr,0.077164,1
hdr_04268.exr,0.061199,1
hdr_04269.exr,0.030476,1
hdr_04270.exr,0.064302,1
hdr_04271.exr,0.117063,1
hdr_04272.exr,0.088501,1
hdr_04273.exr,0.131921,1
hdr_04274.exr,0.107738,1
hdr_04275.exr,0.008155,1
