stem,split,w,h,coco_w,coco_h,dim_match,channels,dtype,filesize_mb,vmin,vmax,mean,logmean,p0.1,p1,p5,p25,p50,p75,p95,p99,p99.9,p99.99,frac_zero,frac_neg,frac_nonfinite,frac_at_ceil,frac_ge_254,frac_lt_1,frac_lt_0p01,dr_decades,mean_R,mean_G,mean_B,min_nonzero,pop,res,whiteLuminance,LUMINANCE,FILE_NAME,source
hdr_00057,train,1920,1080,1920,1080,1,3,float32,7.77,0.0001000165939331,255.0,35.630130767822266,3.31656813621521,0.0001000165939331,0.0001000165939331,0.12042236328125,0.62060546875,1.5263671875,16.0625,206.375,213.5,219.375,236.1050249999389,0.0,0.0,0.0,1.6075102880658437e-07,3.407921810699589e-05,0.3711847350823045,0.0255973508230452,6.341115073252767,36.364166259765625,33.58775329589844,36.93845748901367,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00058,train,1920,1080,1920,1080,1,3,float32,7.76,0.0001000165939331,255.0,35.80546569824219,3.32814359664917,0.0001000165939331,0.0001000165939331,0.121826171875,0.623046875,1.5322265625,16.171875,207.25,214.375,219.875,236.36501249996945,0.0,0.0,0.0,3.375771604938271e-05,3.681198559670782e-05,0.3708447466563786,0.0253845164609053,6.342103791908385,36.53686141967773,33.75394058227539,37.12564468383789,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00059,test,1920,1080,1920,1080,1,3,float32,7.74,0.0001000165939331,255.0,35.85356903076172,3.33453631401062,0.0001000165939331,0.0001000165939331,0.1220703125,0.623046875,1.53125,16.28125,207.0,214.125,219.25,235.875,0.0,0.0,0.0,1.6075102880658437e-07,3.745498971193416e-05,0.3701361561213991,0.0245044045781893,6.340867541480946,36.58984756469727,33.797637939453125,37.17321014404297,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00060,test,1920,1080,1920,1080,1,3,float32,7.75,0.0001000165939331,255.0,35.95045471191406,3.347007989883423,0.0001000165939331,0.0001000165939331,0.1220703125,0.6240234375,1.5390625,16.484375,207.0,214.0,219.375,236.0,0.0,0.0,0.0,1.6075102880658437e-07,3.713348765432099e-05,0.3698881172839506,0.0248387667181069,6.341115073252767,36.6895751953125,33.89016342163086,37.27162170410156,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00061,train,1920,1080,1920,1080,1,3,float32,7.75,0.0001000165939331,255.0,35.97939682006836,3.361371755599976,0.0001000165939331,0.0001000165939331,0.1214599609375,0.62255859375,1.537109375,16.703125,206.625,213.625,218.75,235.0,0.0,0.0,0.0,1.6075102880658437e-07,3.423996913580247e-05,0.3693648726851852,0.0249053176440329,6.339876001137218,36.71222686767578,33.92237091064453,37.30362701416016,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00062,train,1920,1080,1920,1080,1,3,float32,7.75,0.0001000165939331,255.0,36.17784881591797,3.384152412414551,0.0001000165939331,0.0001000165939331,0.12188720703125,0.62451171875,1.546875,16.984375,207.0,214.0,219.125,235.8550249999389,0.0,0.0,0.0,1.6075102880658437e-07,3.488297325102881e-05,0.3680123135288066,0.0241354809670781,6.340619868544718,36.91656494140625,34.10729217529297,37.509742736816406,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00063,train,1920,1080,1920,1080,1,3,float32,7.74,0.0001000165939331,255.0,36.358516693115234,3.4060323238372803,0.0001000165939331,0.0001000165939331,0.1220703125,0.626953125,1.552734375,17.25,207.375,214.375,219.5,235.5,0.0,0.0,0.0,3.39184670781893e-05,3.616898148148148e-05,0.3674979102366255,0.0242383616255144,6.341362464021008,37.09733581542969,34.28807067871094,37.690128326416016,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00064,train,1920,1080,1920,1080,1,3,float32,7.73,0.0001000165939331,255.0,36.280521392822266,3.405139207839966,0.0001000165939331,0.0001000165939331,0.12164306640625,0.6298828125,1.548828125,17.359375,206.375,213.125,218.375,234.875,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.3672644997427983,0.0239443479938271,6.339130857433855,37.020286560058594,34.21092987060547,37.61034393310547,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00065,test,1920,1080,1920,1080,1,3,float32,7.72,0.0001000165939331,255.0,36.53555679321289,3.4357759952545166,0.0001000165939331,0.0001000165939331,0.12213134765625,0.638671875,1.5595703125,17.65625,207.25,213.875,219.125,235.75,0.0,0.0,0.0,1.6075102880658437e-07,3.4561471193415635e-05,0.3662745949074074,0.023994341563786,6.340619868544718,37.28002548217773,34.45328521728516,37.873329162597656,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00066,test,1920,1080,1920,1080,1,3,float32,7.72,0.0001000165939331,255.0,36.72057723999024,3.4464123249053955,0.0001000165939331,0.0001000165939331,0.12213134765625,0.638671875,1.568359375,17.859375,207.625,214.25,219.5,236.125,0.0,0.0,0.0,3.359696502057613e-05,3.649048353909465e-05,0.3644105259773662,0.0240557484567901,6.341362464021008,37.4670295715332,34.63152313232422,38.06319046020508,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00067,train,1920,1080,1920,1080,1,3,float32,7.71,0.0001000165939331,255.0,36.848426818847656,3.4757840633392334,0.0001000165939331,0.0001000165939331,0.1231689453125,0.6435546875,1.578125,18.046875,207.625,214.125,219.5,236.5,0.0,0.0,0.0,3.504372427983539e-05,3.681198559670782e-05,0.363686824845679,0.0235808899176954,6.341362464021008,37.5973014831543,34.75824737548828,38.18977737426758,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00068,train,1920,1080,1920,1080,1,3,float32,7.71,0.0001000165939331,255.0,37.01033782958984,3.4912688732147217,0.0001000165939331,0.0001000165939331,0.1234130859375,0.64404296875,1.5869140625,18.171875,207.75,214.375,219.75,237.0,0.0,0.0,0.0,3.407921810699589e-05,3.729423868312757e-05,0.3626327803497942,0.0235141782407407,6.341856823188676,37.76047134399414,34.90780258178711,38.362789154052734,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00069,train,1920,1080,1920,1080,1,3,float32,7.7,0.0001000165939331,255.0,37.141971588134766,3.5143325328826904,0.0001000165939331,0.0001000165939331,0.12335205078125,0.64404296875,1.5908203125,18.375,207.375,214.0,219.5,236.74001249996945,0.0,0.0,0.0,1.6075102880658437e-07,3.793724279835391e-05,0.3625385802469136,0.0234503600823045,6.341362464021008,37.89885711669922,35.036895751953125,38.490234375,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00070,test,1920,1080,1920,1080,1,3,float32,7.7,0.0001000165939331,255.0,37.27226257324219,3.5237386226654053,0.0001000165939331,0.0001000165939331,0.123779296875,0.64599609375,1.599609375,18.640625,207.5,214.0,219.5,236.5,0.0,0.0,0.0,1.6075102880658437e-07,3.713348765432099e-05,0.3605889917695473,0.0236848958333333,6.341362464021008,38.02851486206055,35.155555725097656,38.63268661499024,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00071,train,1920,1080,1920,1080,1,3,float32,7.7,0.0001000165939331,255.0,37.37976837158203,3.536776304244995,0.0001000165939331,0.0001000165939331,0.1259765625,0.64794921875,1.6025390625,18.703125,207.5,214.125,219.75,236.625,0.0,0.0,0.0,1.6075102880658437e-07,3.986625514403292e-05,0.360404771090535,0.0232098765432098,6.341856823188676,38.1413459777832,35.254425048828125,38.74359893798828,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00072,train,1920,1080,1920,1080,1,3,float32,7.68,0.0001000165939331,255.0,37.432247161865234,3.5454649925231934,0.0001000165939331,0.0001000165939331,0.127685546875,0.6513671875,1.6044921875,18.71875,207.625,214.0,220.125,237.0,0.0,0.0,0.0,1.6075102880658437e-07,3.938400205761317e-05,0.3592439879115226,0.0229145769032921,6.342597308418201,38.19798278808594,35.3052978515625,38.793495178222656,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00073,train,1920,1080,1920,1080,1,3,float32,7.68,0.0001000165939331,255.0,37.40401840209961,3.5400478839874268,0.0001000165939331,0.0001000165939331,0.127197265625,0.6494140625,1.6064453125,18.6875,207.125,213.75,219.75,236.25,0.0,0.0,0.0,1.6075102880658437e-07,3.60082304526749e-05,0.3590409593621399,0.023149916409465,6.341856823188676,38.16901397705078,35.27669143676758,38.76644134521485,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00074,train,1920,1080,1920,1080,1,3,float32,7.69,0.0001000165939331,255.0,37.53754806518555,3.544660806655884,0.0001000165939331,0.0001000165939331,0.127685546875,0.64990234375,1.609375,18.75,207.875,214.25,220.0,236.625,0.0,0.0,0.0,3.359696502057613e-05,3.681198559670782e-05,0.3583820408950617,0.0227525398662551,6.342350620265074,38.30380630493164,35.39710235595703,38.91178512573242,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00075,train,1920,1080,1920,1080,1,3,float32,7.68,0.0001000165939331,255.0,37.53783416748047,3.537147760391236,0.0001000165939331,0.0001000165939331,0.1265869140625,0.6474609375,1.6005859375,18.59375,207.625,214.25,219.625,236.625,0.0,0.0,0.0,3.536522633744856e-05,3.841949588477367e-05,0.3593483153292181,0.0231880144032921,6.341609713946219,38.30322647094727,35.40289306640625,38.907325744628906,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00076,train,1920,1080,1920,1080,1,3,float32,7.68,0.0001000165939331,255.0,37.535438537597656,3.534804344177246,0.0001000165939331,0.0001000165939331,0.1273193359375,0.6513671875,1.6064453125,18.4375,207.875,214.25,219.5,236.0,0.0,0.0,0.0,3.3275462962962965e-05,3.568672839506173e-05,0.3585643325617283,0.0233760931069958,6.341362464021008,38.30292510986328,35.395721435546875,38.90761947631836,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00077,test,1920,1080,1920,1080,1,3,float32,7.68,0.0001000165939331,255.0,37.50379180908203,3.53263783454895,0.0001000165939331,0.0001000165939331,0.1263427734375,0.65478515625,1.60546875,18.28125,207.625,214.25,219.5,235.99001249996945,0.0,0.0,0.0,3.2150205761316875e-05,3.3436213991769545e-05,0.3597080761316872,0.0235722093621399,6.341362464021008,38.27621078491211,35.36202621459961,38.873191833496094,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00078,train,1920,1080,1920,1080,1,3,float32,7.68,0.0001000165939331,255.0,37.4259147644043,3.530225992202759,0.0001000165939331,0.0001000165939331,0.127685546875,0.6611328125,1.6123046875,18.15625,207.375,214.0,219.0,235.375,0.0,0.0,0.0,1.6075102880658437e-07,3.488297325102881e-05,0.3589512602880658,0.023247170781893,6.340372054282986,38.198238372802734,35.28342056274414,38.79610824584961,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00079,train,1920,1080,1920,1080,1,3,float32,7.69,0.0001000165939331,255.0,37.39731216430664,3.528907537460327,0.0001000165939331,0.0001000165939331,0.12457275390625,0.6572265625,1.6064453125,18.109375,207.25,213.875,218.875,236.125,0.0,0.0,0.0,1.6075102880658437e-07,3.472222222222222e-05,0.359289319701646,0.0234027777777777,6.340124098534369,38.16885757446289,35.26088333129883,38.76220703125,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00080,train,1920,1080,1920,1080,1,3,float32,7.68,0.0001000165939331,255.0,37.499168395996094,3.5292084217071533,0.0001000165939331,0.0001000165939331,0.12744140625,0.6591796875,1.615234375,18.15625,207.875,214.25,219.5,236.625,0.0,0.0,0.0,3.407921810699589e-05,3.649048353909465e-05,0.3586688207304527,0.023058449074074,6.341362464021008,38.27631378173828,35.35002517700195,38.8711166381836,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00081,train,1920,1080,1920,1080,1,3,float32,7.68,0.0001000165939331,255.0,37.3924446105957,3.5228004455566406,0.0001000165939331,0.0001000165939331,0.12548828125,0.65185546875,1.603515625,18.078125,207.5,213.875,219.25,236.125,0.0,0.0,0.0,1.6075102880658437e-07,3.407921810699589e-05,0.3600634966563786,0.0232116448045267,6.340867541480946,38.16648483276367,35.255889892578125,38.755027770996094,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00082,train,1920,1080,1920,1080,1,3,float32,7.68,0.0001000165939331,255.0,37.39273452758789,3.527033567428589,0.0001000165939331,0.0001000165939331,0.1256103515625,0.64990234375,1.6064453125,18.0625,207.875,214.25,219.625,236.5,0.0,0.0,0.0,3.375771604938271e-05,3.616898148148148e-05,0.3597537294238683,0.0235569380144032,6.341609713946219,38.16859436035156,35.25726318359375,38.752323150634766,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00083,train,1920,1080,1920,1080,1,3,float32,7.69,0.0001000165939331,255.0,37.25802612304688,3.5109517574310303,0.0001000165939331,0.0001000165939331,0.1265869140625,0.6474609375,1.603515625,18.0,207.5,214.0,219.375,236.7300249999389,0.0,0.0,0.0,1.6075102880658437e-07,3.504372427983539e-05,0.3595111561213991,0.0232314171810699,6.341115073252767,38.02919769287109,35.12825012207031,38.61663436889648,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00084,train,1920,1080,1920,1080,1,3,float32,7.69,0.0001000165939331,255.0,37.09920120239258,3.495652914047241,0.0001000165939331,0.0001000165939331,0.1234130859375,0.64453125,1.5966796875,17.859375,207.125,213.625,219.125,236.375,0.0,0.0,0.0,1.6075102880658437e-07,3.520447530864198e-05,0.3611365097736626,0.0237778099279835,6.340619868544718,37.866844177246094,34.98017501831055,38.450592041015625,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00085,train,1920,1080,1920,1080,1,3,float32,7.69,0.0001000165939331,255.0,37.12253952026367,3.4928016662597656,0.0001000165939331,0.0001000165939331,0.12359619140625,0.64501953125,1.5966796875,17.84375,207.75,214.375,219.875,237.0,0.0,0.0,0.0,3.616898148148148e-05,3.922325102880658e-05,0.361484375,0.0241603973765432,6.342103791908385,37.89618682861328,34.99600601196289,38.475399017333984,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00086,train,1920,1080,1920,1080,1,3,float32,7.69,0.0001000165939331,255.0,36.98629760742188,3.4763782024383545,0.0001000165939331,0.0001000165939331,0.1234130859375,0.64404296875,1.5908203125,17.703125,207.375,214.125,220.0,236.875,0.0,0.0,0.0,1.6075102880658437e-07,4.018775720164609e-05,0.3617521862139917,0.0241206918724279,6.342350620265074,37.760738372802734,34.866695404052734,38.3315315246582,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00087,train,1920,1080,1920,1080,1,3,float32,7.7,0.0001000165939331,255.0,36.95680236816406,3.477113485336304,0.0001000165939331,0.0001000165939331,0.1234130859375,0.64501953125,1.58984375,17.640625,207.75,214.5,220.375,237.25,0.0,0.0,0.0,3.825874485596708e-05,4.11522633744856e-05,0.3617150527263374,0.0244119727366255,6.343090264750246,37.733280181884766,34.83905029296875,38.298038482666016,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00088,train,1920,1080,1920,1080,1,3,float32,7.7,0.0001000165939331,255.0,36.82417297363281,3.4692542552948,0.0001000165939331,0.0001000165939331,0.12353515625,0.6455078125,1.5869140625,17.515625,207.375,214.125,220.125,237.25,0.0,0.0,0.0,1.6075102880658437e-07,4.018775720164609e-05,0.3616039737654321,0.0240018968621399,6.342597308418201,37.60020065307617,34.71437454223633,38.15800094604492,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00089,train,1920,1080,1920,1080,1,3,float32,7.7,0.0001000165939331,255.0,36.718936920166016,3.4581124782562256,0.0001000165939331,0.0001000165939331,0.12335205078125,0.64501953125,1.583984375,17.421875,207.375,214.125,220.25,237.125,0.0,0.0,0.0,1.6075102880658437e-07,3.874099794238683e-05,0.3619150270061728,0.0241980131172839,6.342843856526953,37.49026107788086,34.61631393432617,38.050289154052734,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00090,train,1920,1080,1920,1080,1,3,float32,7.71,0.0001000165939331,255.0,36.71628189086914,3.466306209564209,0.0001000165939331,0.0001000165939331,0.1258544921875,0.646484375,1.5869140625,17.40625,207.75,214.375,220.5,237.125,0.0,0.0,0.0,3.69727366255144e-05,3.9705504115226336e-05,0.3618041087962963,0.0235747813786008,6.343336533246725,37.49069595336914,34.61276626586914,38.045352935791016,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00091,train,1920,1080,1920,1080,1,3,float32,7.71,0.0001000165939331,255.0,36.63747787475586,3.452641725540161,0.0001000165939331,0.0001000165939331,0.12359619140625,0.64501953125,1.580078125,17.328125,207.625,214.375,220.625,237.125,0.0,0.0,0.0,1.6075102880658437e-07,3.890174897119341e-05,0.3625786072530864,0.0239285943930041,6.343582662174765,37.41566467285156,34.53245544433594,37.96435546875,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00092,train,1920,1080,1920,1080,1,3,float32,7.71,0.0001000165939331,255.0,36.45560073852539,3.43607497215271,0.0001000165939331,0.0001000165939331,0.12298583984375,0.6416015625,1.5751953125,17.21875,206.875,213.5,219.5,236.0,0.0,0.0,0.0,1.6075102880658437e-07,1.6075102880658437e-07,0.3632206468621399,0.0242592592592592,6.341362464021008,37.231239318847656,34.35992431640625,37.775638580322266,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00093,train,1920,1080,1920,1080,1,3,float32,7.71,0.0001000165939331,255.0,36.53093719482422,3.444899559020996,0.0001000165939331,0.0001000165939331,0.12371826171875,0.64404296875,1.5771484375,17.265625,207.25,214.125,220.125,236.5,0.0,0.0,0.0,1.6075102880658437e-07,3.793724279835391e-05,0.3627295524691358,0.0240395126028806,6.342597308418201,37.30955123901367,34.43095397949219,37.85225677490234,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00094,train,1920,1080,1920,1080,1,3,float32,7.7,0.0001000165939331,255.0,36.58014297485352,3.4457128047943115,0.0001000165939331,0.0001000165939331,0.1239013671875,0.64501953125,1.58203125,17.296875,207.75,214.375,220.52512500004377,237.375,0.0,0.0,0.0,1.6075102880658437e-07,3.922325102880658e-05,0.3621895897633745,0.0240546231995884,6.343459615146911,37.360469818115234,34.47636413574219,37.90355682373047,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00095,train,1920,1080,1920,1080,1,3,float32,7.71,0.0001000165939331,255.0,36.60369110107422,3.4520535469055176,0.0001000165939331,0.0001000165939331,0.123779296875,0.646484375,1.5849609375,17.359375,207.875,214.75,220.875,237.5,0.0,0.0,0.0,3.729423868312757e-05,4.0830761316872426e-05,0.3617213220164609,0.0242475244341563,6.344074501957688,37.38306427001953,34.49444961547852,37.93367767333984,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00096,train,1920,1080,1920,1080,1,3,float32,7.72,0.0001000165939331,255.0,36.581146240234375,3.449448823928833,0.0001000165939331,0.0001000165939331,0.1243896484375,0.64501953125,1.5791015625,17.390625,207.75,214.625,220.5,236.625,0.0,0.0,0.0,3.713348765432099e-05,4.034850823045268e-05,0.3633883101851852,0.0235765496399176,6.343336533246725,37.36494445800781,34.4813346862793,37.89710998535156,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
hdr_00097,train,1920,1080,1920,1080,1,3,float32,7.71,0.0001000165939331,255.0,36.49739456176758,3.4373903274536133,0.0001000165939331,0.0001000165939331,0.12353515625,0.64404296875,1.5791015625,17.3125,207.5,214.25,220.25,236.49001249996945,0.0,0.0,0.0,1.6075102880658437e-07,3.681198559670782e-05,0.3634096900720164,0.0242714763374485,6.342843856526953,37.28012847900391,34.39895248413086,37.81314086914063,0.0001000165939331,A: max=255,1920x1080,,,,S1: no metadata
